nameID	kingdom	phylum	class	order	family	genus
753	Animalia	Arthropoda	Acari	Oribatida	Scutoverticidae	
754	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	
755	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Zygoribatula
756	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Zygoribatula
757	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Zygoribatula
758	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Zygoribatula
759	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Oribatula
760	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Phauloppia
761	Animalia	Arthropoda	Acari	Oribatida	Hemileidae	Dometorina
762	Animalia	Arthropoda	Acari	Oribatida	Scheloribatidae	
763	Animalia	Arthropoda	Acari	Oribatida	Scheloribatidae	Scheloribates
764	Animalia	Arthropoda	Acari	Oribatida	Scheloribatidae	Scheloribates
765	Animalia	Arthropoda	Acari	Oribatida	Scheloribatidae	Scheloribates
767	Animalia	Arthropoda	Acari	Oribatida	Liebstadiidae	Liebstadia
768	Animalia	Arthropoda	Acari	Oribatida	Chamobatidae	
769	Animalia	Arthropoda	Acari	Oribatida	Chamobatidae	Chamobates
770	Animalia	Arthropoda	Acari	Oribatida	Chamobatidae	Chamobates
771	Animalia	Arthropoda	Acari	Oribatida	Chamobatidae	Chamobates
772	Animalia	Arthropoda	Acari	Oribatida	Chamobatidae	Chamobates
773	Animalia	Arthropoda	Acari	Oribatida	Zetomimidae	Zetomimus
774	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Melanozetes
775	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Diapterobates
776	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Fuscozetes
777	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Latilamellobates
778	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Trichoribates
779	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Trichoribates
780	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Humerobates
781	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Sphaerozetes
782	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Ceratozetes
783	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Ceratozetes
784	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	
785	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	Mycobates
786	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	Minunthozetes
787	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	Punctoribates
788	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	Punctoribates
789	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	Punctoribates
790	Animalia	Arthropoda	Acari	Oribatida	Mycobatidae	Punctoribates
791	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	
792	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Peloptulus
793	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Peloptulus
794	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
795	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
796	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
797	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
798	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
799	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
800	Animalia	Arthropoda	Acari	Oribatida	Pelopidae	Eupelops
801	Animalia	Arthropoda	Acari	Oribatida	Oribatellidae	
802	Animalia	Arthropoda	Acari	Oribatida	Oribatellidae	Oribatella
803	Animalia	Arthropoda	Acari	Oribatida	Oribatellidae	Oribatella
804	Animalia	Arthropoda	Acari	Oribatida	Oribatellidae	Tegoribates
805	Animalia	Arthropoda	Acari	Oribatida	Achipteriidae	
806	Animalia	Arthropoda	Acari	Oribatida	Achipteriidae	Parachipteria
807	Animalia	Arthropoda	Acari	Oribatida	Achipteriidae	Parachipteria
808	Animalia	Arthropoda	Acari	Oribatida	Achipteriidae	Achipteria
809	Animalia	Arthropoda	Acari	Oribatida	Achipteriidae	Parachipteria
810	Animalia	Arthropoda	Acari	Oribatida	Galumnidae	
811	Animalia	Arthropoda	Acari	Oribatida	Galumnidae	Pilogalumna
812	Animalia	Arthropoda	Acari	Oribatida	Galumnidae	Acrogalumna
813	Animalia	Arthropoda	Acari	Oribatida	Galumnidae	Galumna
814	Animalia	Arthropoda	Acari	Oribatida	Galumnidae	Galumna
815	Animalia	Arthropoda	Acari	Oribatida	Galumnidae	Pergalumna
816	Animalia	Arthropoda	Acari	Uropodina		
817	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	
818	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Trichouropoda
819	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Trichouropoda
820	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Trichouropoda
821	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Nenteria
822	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Nenteria
823	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Nenteria
824	Animalia	Arthropoda	Acari	Uropodina	Trematuridae	Nenteria
825	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	
826	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Dinychus
827	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Dinychus
828	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Dinychus
829	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Uroobovella
830	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Uroobovella
831	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Uroobovella
832	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Uroobovella
833	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Uroobovella
834	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	
835	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Uropoda
836	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Uropoda
837	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Phaulodinychus
838	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Phaulodinychus
839	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Phaulodinychus
840	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Phaulodinychus
841	Animalia	Arthropoda	Acari	Gamasina		
842	Animalia	Arthropoda	Acari	Gamasina	Eviphididae	Alliphis
843	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	
844	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Holostaspella
845	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Macrocheles
846	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Macrocheles
847	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Macrocheles
848	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Macrocheles
849	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Pachylaelaps
850	Animalia	Arthropoda	Acari	Gamasina	Dermanyssidae	Hypoaspis
851	Animalia	Arthropoda	Acari	Gamasina	Dermanyssidae	Androlaelaps
852	Animalia	Arthropoda	Acari	Gamasina	Ameroseiidae	
853	Animalia	Arthropoda	Acari	Gamasina	Ameroseiidae	Ameroseius
854	Animalia	Arthropoda	Acari	Gamasina	Ameroseiidae	Proctolaelaps
855	Animalia	Arthropoda	Acari	Gamasina	Podocinidae	Neojordensia
856	Animalia	Arthropoda	Acari	Gamasina	Ascidae	
857	Animalia	Arthropoda	Acari	Gamasina	Ascidae	Sejus
858	Animalia	Arthropoda	Acari	Gamasina	Ascidae	Sejus
859	Animalia	Arthropoda	Acari	Gamasina	Ascidae	Sejus
860	Animalia	Arthropoda	Acari	Gamasina	Zerconidae	
861	Animalia	Arthropoda	Acari	Gamasina	Eugamasidae	
862	Animalia	Arthropoda	Acari	Gamasina	Eugamasidae	Pergamasus
863	Animalia	Arthropoda	Acari	Gamasina	Eugamasidae	Pergamasus
864	Animalia	Arthropoda	Acari	Gamasina	Eugamasidae	Veigaia
865	Animalia	Arthropoda	Acari	Actinedida	Pyroglyphidae	
866	Animalia	Arthropoda	Acari	Actinedida	Cheyletidae	
867	Animalia	Arthropoda	Acari	Actinedida	Acarididae	
868	Animalia	Arthropoda	Acari	Acaridida	Hydrachnidae	
869	Animalia	Arthropoda	Acari	Acaridida	Hydrachnidae	Tyrophagus
870	Animalia	Arthropoda	Insecta	Mallophaga	Trichodectidae	Damalinia
872	Animalia	Arthropoda	Insecta	Mallophaga	Trichodectidae	Damalinia
873	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Humerobates
874	Animalia	Arthropoda	Insecta	Mallophaga		
875	Animalia	Arthropoda	Acari	Acaridida		
876	Animalia	Arthropoda	Acari	Oribatida	Hydrozetidae	ondet.
877	Animalia	Arthropoda	Acari	Oribatida	Oribatellidae	Oribatella
878	Animalia	Arthropoda	Acari	Oribatida	Malaconothridae	Trimalaconothrus
879	Animalia	Arthropoda				
880	Animalia	Chordata	Osteichthyes	Pleuronectiformes	Soleidae	Solea
881	Animalia	Chordata	Osteichthyes	Pleuronectiformes	Soleidae	
882	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Planorbis
884	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Planorbarius
886	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	
887	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Segmentina
888	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Anisus
889	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Anisus
890	Animalia	Mollusca	Bivalvia	Unionoida	Unionidae	Anodonta
892	Animalia	Mollusca	Gastropoda	Architaenioglossa	Viviparidae	Viviparus
893	Animalia	Mollusca	Gastropoda	Pulmonata	Lymnaeidae	Radix
894	Animalia	Mollusca	Gastropoda	Pulmonata	Lymnaeidae	Stagnicola
895	Animalia	Mollusca	Gastropoda	Pulmonata	Physidae	Physella
896	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Hydrobiidae	Hydrobia
897	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Hippeutis
898	Animalia	Mollusca	Gastropoda	Pulmonata	Planorbidae	Gyraulus
899	Animalia	Mollusca	Gastropoda	Pulmonata	Lymnaeidae	Galba
900	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Bithyniidae	Bithynia
901	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Bithyniidae	Bithynia
902	Animalia	Mollusca	Bivalvia			
903	Animalia	Mollusca	Gastropoda			
905	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Hydrobiidae	Hydrobia
906	Animalia	Chordata	Mammalia	Chiroptera	Vespertilionidae	Myotis
907	Animalia	Mollusca	Bivalvia	Veneroida	Cardiidae	Cerastoderma
908	Animalia	Chordata	Amphibia	Caudata	Salamandridae	
910	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Bithyniidae	Bithynia
911	Animalia	Mollusca	Bivalvia	Veneroida	Sphaeriidae	
912	Animalia	Mollusca	Gastropoda	Pulmonata	Lymnaeidae	Radix
913	Animalia	Mollusca	Gastropoda	Pulmonata	Lymnaeidae	Radix
914	Animalia	Mollusca	Bivalvia	Unionoida	Margaritiferidae	Pseudunio
916	Animalia	Mollusca	Gastropoda	Basommatophora	Ellobiidae	Carychium
917	Animalia	Mollusca	Gastropoda	Stylommatophora	Ferussaciidae	Cecilioides
918	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Columella
919	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicarionidae	Euconulus
920	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helicella
921	Animalia	Mollusca	Gastropoda	Stylommatophora	Clausiliidae	Balea
922	Animalia	Mollusca	Gastropoda	Stylommatophora	Bradybaenidae	Bradybaena
923	Animalia	Echinodermata	Echinoidea			
924	Animalia	Echinodermata	Echinoidea	Spantagoida	Echinothuridae	Echinocardium
927	Animalia	Mollusca	Gastropoda	Stylommatophora	Enidae	Ena
928	Animalia	Mollusca	Gastropoda	Bullomorpha	Retusidae	Retusa
929	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	
930	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	Succinella
931	Animalia	Mollusca	Gastropoda	Stylommatophora	Vitrinidae	Vitrina
932	Animalia	Mollusca	Gastropoda	Mesogastropoda	Pomatiasidae	Pomatias
933	Animalia	Annelida	Polychaeta			
936	Animalia	Mollusca	Bryozoa			
937	Animalia	Mollusca	Gastropoda	Stylommatophora	Limacidae	
938	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	Oxyloma
939	Animalia	Mollusca	Gastropoda	Stylommatophora	Succineidae	Oxyloma
940	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo
941	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo
942	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo
943	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Vertigo
944	Animalia	Mollusca	Gastropoda	Stylommatophora	Vitrinidae	Vitrina
948	Animalia	Chordata	Mammalia	Cetacea	Balaenopteridae	
949	Animalia	Mollusca	Bivalvia	Veneroida	Veneridae	Callista
950	Animalia	Mollusca	Gastropoda	Archaeogastropoda	Haliotidae	Haliotis
951	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	Tellina
952	Animalia	Mollusca	Bivalvia	Nuculoida	Nuculidae	Nucula
953	Animalia	Mollusca	Gastropoda	Mesogastropoda	Naticidae	
954	Animalia	Arthropoda	Crustacea	Thoracica	Balanidae	Balanus
955	Animalia	Arthropoda	Crustacea	Thoracica	Balanidae	Balanus
956	Animalia	Mollusca	Bivalvia	Veneroida	Semelidae	Abra
957	Animalia	Mollusca	Gastropoda	Stylommatophora	Vertiginidae	Columella
958	Animalia	Mollusca	Cephalopoda	Sepiida	Sepiidae	Sepia
959	Animalia	Mollusca	Cephalopoda	Sepiida	Sepiidae	Sepia
960	Animalia	Mollusca	Gastropoda	Bullomorpha	Pyramidellidae	Odostomia
961	Animalia	Mollusca	Gastropoda	Bullomorpha	Pyramidellidae	Odostomia
962	Animalia	Arthropoda	Ostracoda			
963	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Acanthinula
964	Animalia	Mollusca	Gastropoda	Stylommatophora	Vitrinidae	Aegopinella
965	Animalia	Mollusca	Gastropoda	Bullomorpha	Pyramidellidae	Chrysallida
966	Animalia	Mollusca	Gastropoda	Mesogastropoda	Cypraeidae	
967	Animalia	Mollusca	Gastropoda	Mesogastropoda	Cypraeidae	Cypraea
968	Animalia	Mollusca	Gastropoda	Mesogastropoda	Cypraeidae	Cypraea
969	Animalia	Mollusca	Bivalvia	Veneroida	Neoleptonidae	Epilepton
970	Animalia	Echinodermata	Ophiuroidea			
971	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Helicodonta
972	Animalia	Mollusca	Bivalvia	Veneroida	Kelliidae	Kellia
973	Animalia	Cnidaria	Hydrozoa			
974	Animalia	Porifera	Demospongiae			
975	Animalia	Chordata	Chondrichthyes	Lamniformes	Alopiidae	Alopias
976	Animalia	Chordata	Chondrichthyes			
977	Animalia	Chordata	Osteichthyes	Scorpaeniformes	Triglidae	Aspitrigla
978	Animalia	Chordata	Osteichthyes	Gadiformes	Gadidae	Molva
979	Animalia	Chordata	Osteichthyes	Pleuronectiformes	Bothidae	
980	Animalia	Chordata	Osteichthyes	Perciformes	Sphyraenidae	Sphyraena
982	Animalia	Mollusca	Gastropoda	Stylommatophora	Valloniidae	Vallonia
983	Animalia	Annelida	Hirudinea			
984	Animalia	Arthropoda	Acari	Oribatida	Ameronothridae	Ameronothrus
985	Animalia	Arthropoda	Acari	Acaridida	Analgesidae	
986	Animalia	Arthropoda	Acari	Oribatida	Metrioppiidae	Ceratoppia
987	Animalia	Arthropoda	Acari	Oribatida	Chamobatidae	Chamobates
989	Animalia	Arthropoda	Acari	Uropodina	Urodinychidae	Dinychus
990	Animalia	Arthropoda	Acari	Oribatida	Limnozetidae	Limnozetes
991	Animalia	Arthropoda	Acari	Oribatida	Belbidae	Metabelba
992	Animalia	Arthropoda	Acari	Oribatida	Oppiidae	Oppia
993	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Pachylaelaps
995	Animalia	Arthropoda	Insecta	Anoplura	Pediculidae	Pediculus
996	Animalia	Arthropoda	Insecta	Siphonaptera	Pulicidae	Pulex
997	Animalia	Arthropoda	Acari	Gamasina	Rhodacaridae	Rhodacarellus
998	Animalia	Arthropoda	Acari	Uropodina	Uropodidae	Uropoda
999	Animalia	Arthropoda	Insecta	Siphonaptera		
1000	Animalia	Arthropoda	Insecta	Anoplura		
1001	Animalia	Arthropoda	Acari	Oribatida	Achipteriidae	Achipteria
1002	Animalia	Arthropoda	Acari	Oribatida	Ceratozetidae	Ceratozetella
1003	Animalia	Arthropoda	Acari	Gamasina	Dermanyssidae	Eulaelaps
1004	Animalia	Arthropoda	Acari	Gamasina	Ascidae	Halolaelaps
1005	Animalia	Arthropoda	Acari	Gamasina	Ascidae	Halolaelaps
1006	Animalia	Arthropoda	Acari	Gamasina	Dermanyssidae	Hypoaspis
1007	Animalia	Arthropoda	Acari	Gamasina	Macrochelidae	Macrocheles
1008	Animalia	Arthropoda	Acari	Oribatida	Belbidae	Metabelba
1009	Animalia	Arthropoda	Acari	Oribatida	Oribatellidae	Ophidiotrichus
1010	Animalia	Arthropoda	Acari	Oribatida	Oppiidae	Oppiella
1011	Animalia	Arthropoda	Acari	Oribatida	Oppiidae	Oppiella
1012	Animalia	Arthropoda	Acari	Oribatida	Oribatulidae	Phauloppia
1013	Animalia	Arthropoda	Crustacea	Decapoda	Cancridae	Cancer
1014	Animalia	Arthropoda	Crustacea	Decapoda	Portunidae	Carcinus
1015	Animalia	Arthropoda	Crustacea	Decapoda	Paguridae	Eupagurus
1016	Animalia	Arthropoda	Crustacea	Decapoda	Homaridae	Homarus
1017	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Arianta
1018	Animalia	Arthropoda	Arachnida			
1019	Animalia	Arthropoda	Arachnida	Araneae		
1020	Animalia	Arthropoda	Insecta	Coleoptera		
1021	Animalia	Arthropoda	Insecta	Mallophaga	Trichodectidae	Damalinia
1022	Animalia	Arthropoda	Insecta	Mallophaga	Trichodectidae	Damalinia
1023	Animalia	Arthropoda	Insecta	Diptera		
1024	Animalia	Arthropoda	Insecta	Siphonaptera	Pulicidae	
1025	Animalia	Arthropoda	Crustacea	Thoracica	Balanidae	Balanus
1026	Animalia	Arthropoda	Crustacea	Thoracica	Lepadidae	Cetopirus
1029	Animalia	Chordata	Aves	Charadriiformes	Charadriidae	Pluvialis
1030	Animalia	Chordata	Aves	Passeriformes	Muscicapidae	Sylvia
1034	Animalia	Chordata	Osteichthyes	Gasterosteiformes	Gasterosteidae	
1036	Animalia	Mollusca	Gastropoda	Neotaenioglossa	Hydrobiidae	Mercuria
1037	Animalia	Mollusca	Gastropoda	Veneroida	Sphaeriidae	Musculium
1038	Animalia	Mollusca	Gastropoda	Stylommatophora	Helicidae	Pseudotrichia
1040	Animalia	Chordata	Aves	Charadriiformes	Stercorariidae	Stercorarius
1041	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus
1042	Animalia	Chordata	Aves	Charadriiformes	Laridae	Larus
1044	Animalia	Mollusca	Bivalvia	Veneroida	Tellinidae	
1046	Animalia	Echinodermata	Echinodermata	Ophiurida	Ophiuridae	Ophiura
1047	Animalia	Arthropoda	Insecta	Siphonaptera	Pulicidae	Ctenocephalides
1048	Animalia	Arthropoda	Insecta	Siphonaptera	Pulicidae	Ctenocephalides
1052	Animalia	Chordata	Aves	Ciconiiformes	Ardeidae	Ardea
1053	Animalia	Chordata	Aves	Galliformes	Phasianidae	Porzana
1054	Animalia	Chordata	Mammalia	Cetacea	Delphinidae	Orcinus
1055	Animalia	Chordata	Aves	Columbiformes	Columbidae	Columba
1056	Animalia	Chordata	Aves	Columbiformes	Columbidae	Streptopelia
1057	Animalia	Chordata	Mammalia	Artiodactyla	Hippopotamidae	Hippopotamus
1060	Animalia	Mollusca	Gastropoda	Mesogastropoda	Cypraeidae	Cypraea
1062	Animalia	Chordata	Aves	Falconiformes	Accipitridae	Milvus
1063	Animalia	Chordata	Aves	Passeriformes	Turdidae	Turdus
1065	Animalia	Chordata	Mammalia	Cetacea	Ziphiidae	Hyperoodon
1066	Animalia	Chordata	Aves	Passeriformes	Hirundinidae	Delichon
1067	Animalia	Chordata	Mammalia	Rodentia	Caviidae	Cavia
1068	Animalia	Chordata	Aves	Podicipediformes	Podicipedidae	Podiceps
1070	Animalia	Chordata	Osteichthyes	Cypriniformes	Cyprinidae	Rutilus
1071	Animalia	Chordata	Osteichthyes	Cypriniformes	Cyprinidae	Abramis
1072	Animalia	Chordata	Aves	Accipitriformes		
1074	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Acidota
1075	Animalia	Chordata	Actinopterygii	Acipenseriformes	Acipenseridae	Acipenser
1076	Animalia	Arthropoda	Insecta	Coleoptera	Histeridae	Acritus
1077	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Acrotrichis
1078	Animalia	Arthropoda	Insecta	Coleoptera	Ptiliidae	Actidium
1079	Animalia	Arthropoda	Arachnida	Prostigmata		
1080	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Acupalpus
1081	Animalia	Arthropoda	Insecta	Coleoptera	Dytiscidae	Agabus
1082	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum
1083	Animalia	Mollusca	Gastropoda	Pulmonata	Agriolimacidae	
1084	Animalia	Arthropoda	Insecta	Coleoptera	Elateridae	Agriotes
1085	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Aleochara
1086	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	
1087	Animalia	Chordata	Actinopterygii	Clupeiformes	Clupeidae	Alosa
1088	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1089	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1090	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1091	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1092	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1093	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1094	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Amara
1095	Animalia	Arthropoda	Insecta	Coleoptera	Hydrophilidae	Anacaena
1096	Animalia	Arthropoda	Arachnida	Sarcoptiformes	Achipteriidae	Anachipteria
1097	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Anisodactylus
1099	Animalia	Arthropoda	Insecta	Coleoptera	Anobiidae	
1100	Animalia	Arthropoda	Insecta	Coleoptera	Anobiidae	Anobium
1102	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Anotylus
1103	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Anotylus
1104	Animalia	Arthropoda	Insecta	Coleoptera	Anthicidae	
1105	Animalia	Arthropoda	Insecta	Coleoptera	Anthicidae	Anthicus
1106	Animalia	Arthropoda	Insecta	Coleoptera	Anthicidae	Anthicus
1107	Animalia	Arthropoda	Insecta	Coleoptera	Anthribidae	
1108	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Aphodius
1109	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Aphodius
1110	Animalia	Arthropoda	Insecta	Coleoptera	Scarabaeidae	Aphodius
1111	Animalia	Arthropoda	Insecta	Coleoptera	Brentidae	Apion
1112	Animalia	Arthropoda	Insecta	Coleoptera	Brentidae	Apion
1113	Animalia	Arthropoda	Insecta	Coleoptera	Apionidae	
1114	Animalia	Arthropoda	Insecta	Hymenoptera	Apidae	Apis
1115	Animalia	Arthropoda	Insecta	Hymenoptera		
1116	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum
1117	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum
1118	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Agonum
1119	Animalia	Chordata	Aves	Accipitriformes	Accipitridae	Aquila
1120	Protozoa		Lobosa	Arcellinida	Arcellidae	Arcella
1122	Animalia	Nematoda	Secernentea	Ascaridida	Ascarididae	
1123	Animalia	Nematoda	Secernentea	Ascaridida	Ascarididae	Ascaris
1124	Animalia	Nematoda	Secernentea	Ascaridida	Ascarididae	Ascaris
1125	Animalia	Arthropoda	Insecta	Coleoptera	Staphylinidae	Astenus
1126	Animalia	Arthropoda	Arachnida	Astigmata		
1127	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Atomaria
1128	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Atomaria
1129	Animalia	Arthropoda	Insecta	Coleoptera	Cryptophagidae	Atomaria
1130	Animalia	Arthropoda	Insecta	Coleoptera	Dermestidae	Attagenus
1131	Animalia	Arthropoda	Insecta	Coleoptera	Curculionidae	Bagous
1132	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion
1133	Animalia	Arthropoda	Insecta	Coleoptera	Carabidae	Bembidion
